Row,Tree,X,Y,pre_DBH,pre_HT,status
21,43,725398.25,4162626.25,8.3,69.214832,Alive
21,44,725395.75,4162624.25,12.8,69.867883,Alive
21,45,725393.25,4162622.75,8.4,65.004907,Alive
21,46,725389.75,4162620.25,7.9,66.282847,Alive
21,47,725386.25,4162618.25,5.2,70.422943,Alive
21,48,725385.25,4162616.75,9.3,65.449663,Alive
21,49,725380.841499999,4162615.6035,8.4,68.331775,Alive
22,1,725495.75,4162686.75,10.3,60.157183,Alive
22,2,725492.75,4162684.25,9.5,66.479408,Alive
22,3,725491.25,4162683.75,10.5,67.218712,Alive
22,4,725488.25,4162681.75,10.6,77.1,Alive
22,5,725486.75,4162680.25,11.3,68.738392,Alive
22,6,725485.25,4162679.75,6.4,66.479408,Alive
22,7,725483.75,4162678.25,7.5,69.102763,Alive
22,8,725481.75,4162677.25,8.1,69.322207,Alive
22,9,725480.574,4162676.39625,8.5,68.331775,Alive
22,10,725478.75,4162675.25,9.0,65.875643,Alive
22,11,725477.75,4162674.75,7.5,65.875643,Alive
22,12,725476.004749999,4162673.30525,11.1,63.557983,Alive
22,13,725474.25,4162672.75,7.7,70.012223,Alive
22,14,725472.75,4162671.25,10.6,66.479408,Alive
22,15,725471.13,4162670.38625,7.5,66.858448,Alive
22,16,725470.25,4162669.75,8.8,64.775488,Alive
22,17,725468.25,4162668.25,8.0,61.942075,Alive
22,18,725467.25025,4162667.14724999,9.5,62.499487,Alive
22,19,725465.25,4162666.75,5.9,65.665,Alive
22,20,725463.75,4162665.75,7.4,67.5602,Alive
22,21,725460.75,4162663.25,0.0,0.0,Dead
22,22,725458.25,4162661.75,7.8,68.738392,Alive
22,23,725455.25,4162659.75,9.4,70.077352,Alive
22,24,725452.25,4162657.75,7.6,69.9424,Alive
22,25,725449.25,4162655.75,8.8,65.6,Alive
22,26,725443.75,4162652.25,0.0,0.0,Dead
22,27,725440.25,4162649.75,7.1,70.470472,Alive
22,28,725437.088499999,4162646.93725,8.3,67.5602,Alive
22,29,725433.75,4162645.75,6.8,68.738392,Alive
22,30,725430.75,4162643.75,7.5,67.882912,Alive
22,31,725427.75,4162642.25,8.7,65.875643,Alive
22,32,725425.25,4162639.75,11.4,68.331775,Alive
22,33,725421.75,4162637.75,10.3,66.081592,Alive
22,34,725415.75,4162633.75,10.2,66.858448,Alive
22,35,725412.75,4162631.75,12.1,70.466363,Alive
22,36,725409.75,4162630.25,10.3,67.5602,Alive
22,37,725406.75,4162628.25,8.3,69.424888,Alive
22,38,725403.25,4162625.25,5.9,70.7,Alive
22,39,725400.25,4162624.25,9.2,68.472008,Alive
22,40,725397.25,4162621.75,7.5,67.5602,Alive
22,41,725394.25,4162619.75,9.9,68.607547,Alive
22,42,725391.25,4162617.75,8.5,65.875643,Alive
22,43,725388.25,4162615.25,8.8,66.858448,Alive
22,44,725383.75,4162611.75,10.9,64.541375,Alive
23,1,725505.75,4162688.75,7.3,70.137787,Alive
23,2,725502.75,4162687.25,9.0,67.8,Alive
23,3,725500.75,4162685.25,9.1,59.524667,Alive
23,4,725497.25,4162684.25,11.4,67.723903,Alive
23,5,725496.25,4162682.25,8.9,66.7,Alive
23,6,725492.75,4162680.75,10.3,68.037227,Alive
23,7,725491.25,4162679.75,9.0,62.499487,Alive
23,8,725489.8155,4162678.65774999,9.6,67.5602,Alive
23,9,725488.25,4162677.75,8.7,73.7,Alive
23,10,725485.25,4162675.75,6.7,68.472008,Alive
23,11,725483.75,4162674.75,8.6,67.218712,Alive
23,12,725482.25,4162673.75,6.3,58.4,Alive
23,13,725480.75,4162672.75,10.0,69.214832,Alive
23,14,725479.25,4162671.75,10.9,68.738392,Alive
23,15,725478.3225,4162670.97049999,8.4,70.077352,Alive
23,16,725476.25,4162669.75,5.0,66.5,Alive
23,17,725474.25,4162668.75,10.5,64.7,Alive
23,18,725471.75,4162666.75,5.5,62.499487,Alive
23,19,725468.25,4162664.75,10.3,69.522875,Alive
23,20,725466.4435,4162664.06449999,8.9,62.499487,Alive
23,21,725463.75,4162662.25,7.9,65.665,Alive
23,22,725462.25,4162660.75,9.7,69.9424,Alive
23,23,725459.75,4162659.25,11.8,58.540688,Alive
23,24,725457.25,4162657.75,9.7,72.1,Alive
23,25,725454.25,4162655.25,8.9,63.038123,Alive
23,26,725453.660249999,4162654.23524999,6.3,67.5602,Alive
23,27,725450.75,4162653.25,7.7,69.102763,Alive
23,28,725444.75,4162649.25,9.4,69.214832,Alive
23,29,725441.25,4162647.25,7.3,66.081592,Alive
23,30,725438.25,4162644.75,9.3,67.040927,Alive
23,31,725435.75,4162643.25,7.5,67.218712,Alive
23,32,725432.25,4162641.25,8.5,58.4,Alive
23,33,725429.25,4162639.25,0.0,0.0,Dead
23,34,725426.75,4162637.25,6.6,66.858448,Alive
23,35,725423.25,4162635.75,8.6,68.186848,Alive
23,36,725416.75,4162631.25,9.5,64.775488,Alive
23,37,725411.25,4162627.25,9.5,67.882912,Alive
23,38,725408.25,4162625.25,6.9,67.723903,Alive
23,39,725405.25,4162623.75,8.9,67.5602,Alive
23,40,725402.25,4162621.25,9.2,68.186848,Alive
23,41,725398.75,4162619.25,6.9,63.810872,Alive
23,42,725395.75,4162617.25,8.9,65.449663,Alive
23,43,725392.75,4162615.25,9.0,61.942075,Alive
23,44,725389.75,4162613.25,11.3,64.775488,Alive
23,45,725381.241,4162608.092,10.7,63.810872,Alive
24,1,725505.25,4162684.25,7.9,68.331775,Alive
24,2,725502.25,4162682.25,11.4,66.081592,Alive
24,3,725499.25,4162681.25,9.7,67.5602,Alive
24,4,725498.25,4162680.25,8.2,63.810872,Alive
24,5,725495.75,4162679.75,5.9,66.671275,Alive
24,6,725493.25,4162677.25,8.9,64.541375,Alive
24,7,725491.75,4162676.25,7.9,65.875643,Alive
24,8,725490.14275,4162675.54325,6.0,66.858448,Alive
24,9,725488.25,4162674.75,8.1,67.218712,Alive
24,10,725486.75,4162672.75,7.8,70.137787,Alive
24,11,725484.25,4162671.25,8.6,68.472008,Alive
24,12,725480.75,4162669.25,7.2,67.5602,Alive
24,13,725477.75,4162667.25,11.3,64.059067,Alive
24,14,725476.16125,4162666.52275,8.0,72.3,Alive
24,15,725474.75,4162665.25,12.9,63.3004,Alive
24,16,725471.75,4162663.25,8.0,68.186848,Alive
24,17,725468.75,4162661.25,10.6,63.7,Alive
24,18,725465.25,4162659.25,9.0,61.365887,Alive
24,19,725461.75,4162656.75,9.3,67.882912,Alive
24,20,725458.75,4162654.75,9.4,68.037227,Alive
24,21,725455.25,4162652.75,7.7,61.070752,Alive
24,22,725452.25,4162650.75,7.2,67.5602,Alive
24,23,725450.452249999,4162647.75,0.0,0.0,Dead
24,24,725449.25,4162649.25,10.2,66.081592,Alive
24,25,725446.75,4162647.25,9.8,65.665,Alive
24,26,725443.25,4162644.75,9.0,69.522875,Alive
24,27,725440.25,4162642.75,10.6,68.607547,Alive
24,28,725437.25,4162640.75,11.0,63.4,Alive
24,29,725433.75,4162638.75,7.3,69.0,Alive
24,30,725430.25,4162635.75,7.6,66.671275,Alive
24,31,725424.75,4162632.75,8.4,71.2,Alive
24,32,725421.75,4162630.75,10.6,62.223128,Alive
24,33,725418.75,4162628.75,10.4,70.077352,Alive
24,34,725413.25,4162625.25,7.4,65.875643,Alive
24,35,725409.75,4162622.75,9.3,56.7,Alive
24,36,725406.75,4162620.75,11.8,70.180027,Alive
24,37,725403.75,4162618.75,10.6,65.875643,Alive
24,38,725400.25,4162616.75,9.5,65.229632,Alive
24,39,725397.25,4162614.75,8.5,68.472008,Alive
24,40,725394.25,4162612.75,9.1,67.7,Alive
24,41,725391.25,4162610.75,0.0,0.0,Dead
25,1,725509.25,4162683.75,10.0,64.541375,Alive
25,2,725500.75,4162678.75,8.8,69.102763,Alive
25,3,725499.4965,4162678.79174999,10.1,69.867883,Alive
25,4,725495.25,4162675.25,7.7,68.986,Alive
25,5,725492.75,4162673.75,11.0,69.322207,Alive
25,6,725491.25,4162672.75,9.7,69.322207,Alive
25,7,725488.75,4162670.75,11.0,68.472008,Alive
25,8,725486.75,4162669.75,8.3,64.059067,Alive
25,9,725484.25,4162668.25,12.2,73.7,Alive
25,10,725482.25,4162666.75,9.4,67.5602,Alive
25,11,725479.25,4162664.75,10.0,65.004907,Alive
25,12,725477.680249999,4162663.70475,9.7,59.201368,Alive
25,13,725476.25,4162662.75,8.6,65.875643,Alive
25,14,725474.75,4162661.25,10.7,70.4,Alive
25,15,725470.25,4162658.75,10.8,68.986,Alive
25,16,725468.75,4162657.75,9.0,67.5602,Alive
25,17,725465.75,4162655.75,9.1,69.704767,Alive
25,18,725464.884749999,4162654.11599999,9.5,70.193528,Alive
25,19,725463.25,4162654.25,8.9,70.452283,Alive
25,20,725460.25,4162652.25,0.0,0.0,Dead
25,21,725456.75,4162650.25,7.8,68.864543,Alive
25,22,725453.75,4162648.25,7.6,67.218712,Alive
25,23,725451.25,4162646.25,9.0,68.864543,Alive
25,24,725448.25,4162644.75,7.6,64.541375,Alive
25,25,725444.75,4162642.25,0.0,0.0,Dead
25,26,725441.75,4162640.25,11.6,69.322207,Alive
25,27,725438.75,4162638.25,7.9,61.942075,Alive
25,28,725435.75,4162636.25,8.5,68.738392,Alive
25,29,725432.75,4162634.25,8.6,56.445992,Alive
25,30,725429.25,4162632.25,5.7,68.037227,Alive
25,31,725426.75,4162630.25,9.0,68.864543,Alive
25,32,725420.25,4162626.75,5.3,69.522875,Alive
25,33,725417.25,4162624.75,9.8,63.038123,Alive
25,34,725414.25,4162622.75,11.4,62.499487,Alive
25,35,725411.75,4162620.25,12.2,68.864543,Alive
25,36,725405.25,4162616.25,8.6,67.723903,Alive
25,37,725402.75,4162614.75,8.9,67.882912,Alive
25,38,725399.25,4162612.25,0.0,0.0,Dead
25,39,725392.75,4162608.25,8.1,70.332587,Alive
25,40,725389.25,4162604.75,5.5,66.081592,Alive
25,41,725385.784749999,4162603.89674999,8.5,67.882912,Alive
26,1,725512.75,4162681.75,9.0,69.322207,Alive
26,2,725510.099,4162679.72725,8.3,70.496288,Alive
26,3,725507.75,4162679.25,10.6,66.282847,Alive
26,4,725502.25,4162676.25,9.1,69.3,Alive
26,5,725499.25,4162674.75,8.5,67.391803,Alive
26,6,725497.75,4162673.25,8.3,64.059067,Alive
26,7,725496.25,4162672.25,9.5,66.282847,Alive
26,8,725494.25,4162671.25,10.3,65.875643,Alive
26,9,725492.327249999,4162670.612,8.9,69.214832,Alive
26,10,725489.75,4162668.75,11.6,70.193528,Alive
26,11,725486.75,4162666.25,8.2,70.0,Alive
26,12,725483.75,4162664.25,11.6,61.942075,Alive
26,13,725480.75,4162662.25,6.7,63.810872,Alive
26,14,725479.291749999,4162660.67075,7.8,69.322207,Alive
26,15,725477.75,4162660.25,9.5,66.479408,Alive
26,16,725476.3915,4162659.16825,8.9,66.671275,Alive
26,17,725474.75,4162658.25,6.8,68.331775,Alive
26,18,725472.476249999,4162657.22399999,10.9,64.775488,Alive
26,19,725470.75,4162654.75,7.8,68.864543,Alive
26,20,725468.75,4162654.25,9.5,67.723903,Alive
26,21,725467.25,4162652.75,11.6,68.864543,Alive
26,22,725461.75,4162649.75,11.2,70.290928,Alive
26,23,725459.25,4162647.75,9.8,69.867883,Alive
26,24,725455.75,4162645.75,12.2,69.322207,Alive
26,25,725452.75,4162644.25,7.6,69.522875,Alive
26,26,725449.75,4162641.75,8.6,64.541375,Alive
26,27,725443.25,4162637.75,8.7,66.858448,Alive
26,28,725440.75,4162635.75,8.7,68.331775,Alive
26,29,725437.25,4162633.75,7.7,67.723903,Alive
26,30,725434.75,4162632.25,11.6,68.037227,Alive
26,31,725431.75,4162629.75,9.3,67.2,Alive
26,32,725428.75,4162627.75,7.5,65.449663,Alive
26,33,725425.25,4162626.25,9.3,69.214832,Alive
26,34,725422.25,4162623.75,8.6,67.5602,Alive
26,35,725419.25,4162622.25,10.1,64.541375,Alive
26,36,725416.25,4162619.25,0.0,0.0,Dead
26,37,725412.75,4162617.75,9.7,70.012223,Alive
26,38,725409.75,4162615.75,0.0,0.0,Dead
26,39,725408.85825,4162616.54625,0.0,0.0,Dead
26,40,725407.25,4162613.75,9.6,67.391803,Alive
26,41,725403.75,4162611.75,6.5,65.449663,Alive
26,42,725397.75,4162608.25,11.7,69.9424,Alive
26,43,725394.75,4162605.75,9.3,69.322207,Alive
26,44,725386.25,4162600.75,7.5,66.081592,Alive
27,1,725508.25,4162675.25,8.7,69.0,Alive
27,2,725501.75,4162671.75,9.9,61.656328,Alive
27,3,725500.29625,4162669.81174999,11.4,69.1,Alive
27,4,725498.75,4162669.75,7.7,65.449663,Alive
27,5,725496.75,4162668.75,9.0,67.5602,Alive
27,6,725494.75,4162667.75,9.6,68.986,Alive
27,7,725492.25,4162665.75,10.6,70.483967,Alive
27,8,725490.61175,4162664.50925,8.2,68.472008,Alive
27,9,725489.25,4162663.75,11.2,69.424888,Alive
27,10,725486.25,4162661.75,8.4,68.986,Alive
27,11,725482.75,4162659.75,7.9,65.449663,Alive
27,12,725480.75,4162659.25,12.4,70.077352,Alive
27,13,725480.25,4162657.25,8.3,73.6,Alive
27,14,725476.75,4162655.75,10.1,66.858448,Alive
27,15,725475.75,4162654.75,0.0,0.0,Dead
27,16,725473.75,4162653.25,9.8,68.186848,Alive
27,17,725472.25,4162652.75,8.5,71.6,Alive
27,18,725470.25,4162651.75,7.2,71.9,Alive
27,19,725468.25,4162649.25,8.2,66.081592,Alive
27,20,725466.75,4162648.25,11.0,63.038123,Alive
27,21,725464.75,4162648.25,0.0,0.0,Dead
27,22,725463.53075,4162646.48774999,13.0,69.9424,Alive
27,23,725461.25,4162645.75,10.6,60.770923,Alive
27,24,725460.75,4162644.25,9.3,64.059067,Alive
27,25,725458.75,4162643.75,9.1,68.472008,Alive
27,26,725457.25,4162642.75,12.0,71.9,Alive
27,27,725452.800249999,4162639.7705,11.3,68.864543,Alive
27,28,725451.25,4162638.75,11.3,69.322207,Alive
27,29,725449.25,4162637.75,6.4,64.6,Alive
27,30,725446.25,4162635.75,0.0,0.0,Dead
27,31,725444.876249999,4162635.21824999,11.7,66.282847,Alive
27,32,725443.25,4162634.25,7.8,66.282847,Alive
27,33,725441.247749999,4162632.7135,9.8,68.2,Alive
27,34,725440.25,4162631.75,10.2,70.9,Alive
27,35,725437.25,4162629.75,8.2,70.193528,Alive
27,36,725433.75,4162628.25,12.4,66.081592,Alive
27,37,725429.75,4162625.25,10.0,65.229632,Alive
27,38,725426.75,4162623.75,7.8,69.214832,Alive
27,39,725421.65925,4162620.7625,0.0,0.0,Dead
27,40,725420.75,4162619.25,9.4,70.332587,Alive
27,41,725417.75,4162617.25,11.4,68.986,Alive
27,42,725413.75,4162615.75,10.2,68.186848,Alive
27,43,725411.25,4162613.75,7.0,66.858448,Alive
27,44,725408.75,4162611.25,9.1,77.7,Alive
27,45,725399.75,4162605.25,10.6,65.665,Alive
27,46,725396.25,4162603.75,8.6,63.557983,Alive
28,1,725512.25,4162673.25,7.8,69.424888,Alive
28,2,725506.25,4162671.25,8.3,64.6,Alive
28,3,725501.25,4162668.25,11.2,67.040927,Alive
28,4,725496.55775,4162666.04625,8.2,63.3004,Alive
28,5,725495.25,4162664.25,9.8,60.770923,Alive
28,6,725492.25,4162662.25,9.8,68.986,Alive
28,7,725488.25,4162659.25,10.5,66.671275,Alive
28,8,725486.25,4162658.25,0.0,0.0,Dead
28,9,725484.75,4162657.25,7.8,68.331775,Alive
28,10,725482.75,4162656.25,9.3,66.671275,Alive
28,11,725478.25,4162653.25,8.9,67.882912,Alive
28,12,725477.25,4162651.75,8.7,69.788672,Alive
28,13,725474.25,4162650.25,9.9,70.077352,Alive
28,14,725472.75,4162648.75,12.3,65.449663,Alive
28,15,725470.75,4162647.75,10.9,67.218712,Alive
28,16,725466.25,4162645.25,9.0,65.875643,Alive
28,17,725464.75,4162644.25,10.9,68.4,Alive
28,18,725460.735499999,4162642.656,8.2,67.882912,Alive
28,19,725460.25,4162641.25,12.0,66.081592,Alive
28,20,725458.75,4162640.25,7.1,65.449663,Alive
28,21,725457.25,4162639.25,5.7,68.738392,Alive
28,22,725455.75,4162638.25,9.5,66.282847,Alive
28,23,725453.8075,4162637.47899999,10.6,68.986,Alive
28,24,725452.25,4162635.75,9.2,69.788672,Alive
28,25,725449.75,4162634.25,8.3,63.038123,Alive
28,26,725448.25,4162633.25,7.6,67.882912,Alive
28,27,725446.25,4162632.25,8.5,69.6,Alive
28,28,725444.75,4162631.25,8.7,67.723903,Alive
28,29,725443.25,4162630.25,8.8,70.492768,Alive
28,30,725441.75,4162629.25,7.5,66.4,Alive
28,31,725440.25,4162628.25,9.8,69.9424,Alive
28,32,725436.75,4162626.25,9.2,70.012223,Alive
28,33,725434.25,4162624.25,8.7,68.607547,Alive
28,34,725431.25,4162623.25,6.5,63.810872,Alive
28,35,725428.75,4162621.25,7.8,67.218712,Alive
28,36,725425.25,4162618.75,0.0,0.0,Dead
28,37,725421.75,4162617.25,9.2,63.038123,Alive
28,38,725419.25,4162615.25,11.2,67.3,Alive
28,39,725416.25,4162613.25,8.7,66.081592,Alive
28,40,725412.75,4162611.25,0.0,0.0,Dead
28,41,725410.25,4162608.75,4.8,66.671275,Alive
28,42,725407.25,4162606.75,7.9,66.8,Alive
28,43,725404.25,4162604.75,11.2,65.004907,Alive
28,44,725401.75,4162602.25,6.7,65.875643,Alive
28,45,725397.75,4162600.75,10.6,67.218712,Alive
28,46,725393.75,4162597.25,11.4,69.1,Alive
29,1,725511.75,4162669.25,6.9,68.331775,Alive
29,2,725508.25,4162669.25,8.3,67.218712,Alive
29,3,725506.25,4162667.75,9.4,66.282847,Alive
29,4,725503.75,4162665.75,10.9,68.986,Alive
29,5,725501.75,4162664.75,8.4,62.771152,Alive
29,6,725501.420249999,4162662.9125,7.3,61.365887,Alive
29,7,725498.75,4162662.75,8.1,66.671275,Alive
29,8,725495.75,4162660.75,10.3,65.229632,Alive
29,9,725494.25,4162659.75,6.9,68.986,Alive
29,10,725492.75,4162658.75,8.9,66.858448,Alive
29,11,725490.75,4162657.75,6.9,70.481032,Alive
29,12,725489.25,4162656.75,6.8,63.810872,Alive
29,13,725488.25,4162655.75,0.0,0.0,Dead
29,14,725484.75,4162653.75,8.2,65.449663,Alive
29,15,725482.25,4162651.25,0.0,0.0,Dead
29,16,725480.550249999,4162650.0465,9.6,65.665,Alive
29,17,725479.25,4162649.75,8.5,68.6,Alive
29,18,725475.75,4162647.75,0.0,0.0,Dead
29,19,725474.25,4162646.25,11.9,68.186848,Alive
29,20,725470.75,4162644.75,0.0,0.0,Dead
29,21,725468.25,4162642.25,7.5,67.723903,Alive
29,22,725465.75,4162641.75,7.6,67.882912,Alive
29,23,725462.25,4162638.75,11.7,67.5602,Alive
29,24,725460.25,4162637.75,5.9,69.7,Alive
29,25,725457.25,4162635.75,9.3,65.449663,Alive
29,26,725454.14725,4162633.73224999,0.0,0.0,Dead
29,27,725452.75,4162632.75,7.8,64.059067,Alive
29,28,725449.75,4162630.25,0.0,0.0,Dead
29,29,725446.75,4162628.75,9.3,69.616168,Alive
29,30,725443.25,4162626.25,10.3,62.499487,Alive
29,31,725440.75,4162624.75,10.8,66.3,Alive
29,32,725437.75,4162622.75,12.9,69.214832,Alive
29,33,725435.25,4162621.75,12.4,69.424888,Alive
29,34,725433.25,4162620.75,9.3,67.218712,Alive
29,35,725430.25,4162618.75,10.3,66.081592,Alive
29,36,725427.25,4162616.75,7.0,67.218712,Alive
29,37,725424.25,4162614.75,11.0,62.771152,Alive
29,38,725421.25,4162612.25,8.9,68.331775,Alive
29,39,725418.25,4162610.25,6.7,65.875643,Alive
29,40,725414.75,4162608.25,8.8,67.040927,Alive
29,41,725411.75,4162606.75,7.7,63.557983,Alive
29,42,725408.75,4162604.25,11.5,63.3004,Alive
29,43,725405.75,4162602.25,7.5,69.424888,Alive
29,44,725404.9325,4162600.20899999,0.0,0.0,Dead
29,45,725402.75,4162600.25,8.8,66.479408,Alive
29,46,725395.25,4162596.25,7.8,61.070752,Alive
30,1,725509.25,4162666.25,8.9,69.924203,Alive
30,2,725508.25,4162664.75,6.0,63.038123,Alive
30,3,725506.25,4162663.75,11.9,67.040927,Alive
30,4,725504.75,4162663.25,9.5,68.1,Alive
30,5,725502.25,4162661.25,0.0,0.0,Dead
30,6,725500.25,4162660.25,11.9,67.218712,Alive
30,7,725498.25,4162659.25,7.9,69.102763,Alive
30,8,725495.75,4162656.75,7.7,66.282847,Alive
30,9,725492.75,4162655.25,10.6,68.738392,Alive
30,10,725489.75,4162652.75,10.6,69.9424,Alive
30,11,725487.75,4162652.25,7.5,70.193528,Alive
30,12,725485.25,4162649.75,9.0,66.479408,Alive
30,13,725480.25,4162647.25,11.1,68.607547,Alive
30,14,725479.25,4162646.25,7.6,66.479408,Alive
30,15,725477.25,4162644.75,8.1,71.1,Alive
30,16,725475.25,4162643.75,8.3,67.218712,Alive
30,17,725472.75,4162642.25,6.8,70.137787,Alive
30,18,725469.75,4162640.25,9.0,65.229632,Alive
30,19,725467.75,4162639.75,11.0,69.867883,Alive
30,20,725465.25,4162637.25,9.0,66.858448,Alive
30,21,725463.25,4162635.75,9.2,63.038123,Alive
30,22,725460.75,4162634.25,7.5,63.810872,Alive
30,23,725458.75,4162633.25,7.8,68.037227,Alive
30,24,725456.83825,4162632.2675,8.0,68.037227,Alive
30,25,725455.75,4162631.25,7.2,67.5602,Alive
30,26,725452.75,4162629.75,8.7,68.607547,Alive
30,27,725450.75,4162628.25,11.0,69.867883,Alive
30,28,725448.25,4162626.25,7.9,70.401823,Alive
30,29,725444.75,4162624.75,7.5,69.6,Alive
30,30,725442.25,4162622.25,9.4,70.7,Alive
30,31,725440.25,4162621.75,9.9,68.331775,Alive
30,32,725438.75,4162620.75,7.9,71.1,Alive
30,33,725434.75,4162618.25,9.3,67.9,Alive
30,34,725431.75,4162616.25,0.0,0.0,Dead
30,35,725428.75,4162613.75,9.5,66.081592,Alive
30,36,725425.75,4162611.75,8.3,63.557983,Alive
30,37,725422.25,4162610.25,6.0,63.810872,Alive
30,38,725419.75,4162607.75,10.0,63.557983,Alive
30,39,725416.75,4162605.75,8.5,73.5,Alive
30,40,725414.25,4162604.25,10.1,65.229632,Alive
30,41,725410.75,4162601.75,12.7,68.472008,Alive
30,42,725404.75,4162598.25,5.2,72.8,Alive
30,43,725400.403,4162596.00075,6.0,62.223128,Alive
31,1,725515.25,4162666.75,7.4,64.775488,Alive
31,2,725513.71975,4162664.91699999,10.8,70.4,Alive
31,3,725511.75,4162663.75,8.3,69.102763,Alive
31,4,725509.25,4162662.75,5.9,71.6,Alive
31,5,725508.25,4162661.25,13.4,64.302568,Alive
31,6,725503.25,4162659.25,0.0,0.0,Dead
31,7,725501.75,4162657.75,7.2,70.244575,Alive
31,8,725500.38425,4162656.64025,7.6,64.775488,Alive
31,9,725498.5575,4162655.69175,12.0,72.2,Alive
31,10,725497.25,4162654.75,6.8,63.3004,Alive
31,11,725494.75,4162652.75,8.1,63.3004,Alive
31,12,725491.25,4162650.75,9.7,63.557983,Alive
31,13,725488.25,4162648.75,9.1,63.038123,Alive
31,14,725486.75,4162646.75,11.7,70.244575,Alive
31,15,725484.75,4162646.75,9.4,69.522875,Alive
31,16,725482.25,4162644.75,10.5,76.0,Alive
31,17,725480.25,4162643.25,8.9,69.322207,Alive
31,18,725477.75,4162641.25,10.0,68.331775,Alive
31,19,725473.25,4162638.25,0.0,0.0,Dead
31,20,725469.75,4162636.75,10.5,70.077352,Alive
31,21,725466.25,4162634.75,9.8,67.5602,Alive
31,22,725462.25,4162631.75,7.5,66.671275,Alive
31,23,725459.25,4162629.75,8.1,69.102763,Alive
31,24,725457.75,4162628.75,7.1,68.738392,Alive
31,25,725455.75,4162627.75,9.2,66.858448,Alive
31,26,725454.4185,4162626.80824999,10.2,68.186848,Alive
31,27,725452.75,4162625.75,7.9,68.607547,Alive
31,28,725449.75,4162623.75,10.0,67.040927,Alive
31,29,725447.75,4162622.75,10.0,67.1,Alive
31,30,725446.91075,4162621.73675,6.2,64.302568,Alive
31,31,725445.75,4162621.25,7.5,67.5602,Alive
31,32,725443.730499999,4162619.5885,9.8,69.424888,Alive
31,33,725442.25,4162618.75,6.9,65.229632,Alive
31,34,725440.25,4162617.75,8.3,69.9424,Alive
31,35,725438.645999999,4162616.796,6.9,69.9424,Alive
31,36,725436.75,4162615.25,9.7,63.557983,Alive
31,37,725433.75,4162613.75,8.7,66.081592,Alive
31,38,725430.25,4162611.25,7.7,65.665,Alive
31,39,725424.25,4162607.75,0.0,0.0,Dead
31,40,725421.25,4162605.25,7.7,64.059067,Alive
31,41,725419.40625,4162602.34075,8.6,75.4,Alive
31,42,725418.25,4162603.25,7.8,70.244575,Alive
31,43,725415.25,4162601.25,9.8,69.424888,Alive
31,44,725412.25,4162599.25,9.0,66.282847,Alive
31,45,725409.25,4162597.25,11.7,69.616168,Alive
31,46,725406.25,4162595.25,9.3,68.472008,Alive
31,47,725402.75,4162593.25,8.2,67.040927,Alive
31,48,725399.25,4162591.25,6.9,70.077352,Alive
31,49,725396.75,4162588.25,10.5,69.616168,Alive
32,1,725517.738,4162663.86824999,8.1,63.3004,Alive
32,2,725511.25,4162660.25,9.2,69.102763,Alive
32,3,725506.75,4162657.75,9.7,77.6,Alive
32,4,725503.25,4162655.25,9.2,67.5602,Alive
32,5,725501.75,4162653.75,5.8,64.775488,Alive
32,6,725500.328749999,4162652.28725,8.3,66.858448,Alive
32,7,725498.75,4162652.25,8.2,69.322207,Alive
32,8,725497.25,4162651.25,10.6,65.665,Alive
32,9,725494.486999999,4162649.13599999,10.6,70.193528,Alive
32,10,725493.25,4162648.25,11.3,65.875643,Alive
32,11,725490.25,4162646.25,8.6,66.479408,Alive
32,12,725488.75,4162644.25,5.7,69.102763,Alive
32,13,725486.75,4162644.25,8.5,65.665,Alive
32,14,725485.25,4162643.25,8.0,65.665,Alive
32,15,725482.25,4162641.25,9.8,70.012223,Alive
32,16,725479.25,4162639.25,5.3,62.223128,Alive
32,17,725475.75,4162636.75,10.0,67.5602,Alive
32,18,725474.25,4162636.25,9.5,64.059067,Alive
32,19,725472.25,4162634.75,8.2,68.037227,Alive
32,20,725471.25,4162633.75,8.7,66.282847,Alive
32,21,725469.656749999,4162633.10374999,8.8,64.775488,Alive
32,22,725468.25,4162632.25,6.1,68.472008,Alive
32,23,725466.814999999,4162631.046,9.0,65.449663,Alive
32,24,725465.25,4162629.75,8.0,68.986,Alive
32,25,725463.75,4162629.25,7.7,66.7,Alive
32,26,725462.25,4162628.25,7.7,67.391803,Alive
32,27,725458.75,4162626.25,10.8,64.541375,Alive
32,28,725457.25,4162625.25,10.0,65.875643,Alive
32,29,725454.25,4162623.25,10.0,69.322207,Alive
32,30,725453.25,4162621.75,9.7,68.331775,Alive
32,31,725449.75,4162620.25,6.3,69.424888,Alive
32,32,725446.25,4162618.25,0.0,0.0,Dead
32,33,725443.75,4162616.25,8.7,65.004907,Alive
32,34,725440.25,4162614.25,6.5,63.810872,Alive
32,35,725438.25,4162612.75,8.3,66.081592,Alive
32,36,725432.25,4162608.25,10.2,66.479408,Alive
32,37,725428.75,4162607.25,9.0,61.070752,Alive
32,38,725425.75,4162604.75,8.3,69.704767,Alive
32,39,725422.75,4162602.75,8.6,62.223128,Alive
32,40,725420.25,4162600.75,8.6,69.322207,Alive
32,41,725416.75,4162598.75,8.3,69.214832,Alive
32,42,725413.75,4162596.75,9.1,66.081592,Alive
32,43,725407.75,4162592.75,0.0,0.0,Dead
32,44,725404.25,4162590.75,11.5,67.218712,Alive
32,45,725398.75,4162585.25,8.8,71.0,Alive
33,1,725517.25,4162660.25,5.5,61.070752,Alive
